Type,Code,Row,CodeK,Sharh_kh,vahed,Serial,Tedad,Ghimat,Kol,Ghimatg,Kolg,ghimat2,kol2,GhimatF,MabArzesh,DarTkh,MabTkh,KolNet,KolAdd,kol22,rateKol,ghimatTamam,TedadBack,RemTedadBack,GhimMas,GhimatKhales,MabKhales
3,340,3,6261198012112,,,,1,288000,288000,288000,288000,288000,262490,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,288000,288000
3,340,4,80044,,كيلو,,1.15,845000,971750,845000,971750,845000,765150,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845000,971750
3,340,2,80099,,كيلو,,0.49,1780000,872200,1780000,872200,1780000,867303,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1780000,872200
3,341,1,6260161545459,,,,1,179000,179000,179000,179000,179000,163452,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,179000,179000
3,341,2,6260806400013,,,,1,64000,64000,64000,64000,64000,54913,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64000,64000
3,342,3,6260008900014,,,,2,185000,370000,185000,370000,185000,306455,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,185000,370000
3,342,2,6260161520470,,,,2,117000,234000,117000,234000,117000,203632,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117000,234000
3,342,1,6260203103142,,,,1,598000,598000,598000,598000,598000,545252,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,598000,598000
3,342,5,6267588100025,,,,1,158000,158000,158000,158000,158000,106516,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158000,158000
3,342,4,80097,,كيلو,,0.505,400000,202000,400000,202000,400000,172522,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400000,202000
3,343,2,6260055843036,,,,1,148000,148000,148000,148000,148000,122806,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148000,148000
3,343,4,6260161545459,,,,1,179000,179000,179000,179000,179000,163452,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,179000,179000
3,343,3,6260242020851,,,,1,1228000,1228000,1228000,1228000,1228000,1056563,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1228000,1228000
3,343,1,6262916600253,,,,1,215000,215000,215000,215000,215000,182296,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,215000,215000
3,344,2,6260055843036,,,,1,148000,148000,148000,148000,148000,122806,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148000,148000
3,344,1,6261422503003,,,,1,124000,124000,124000,124000,124000,112999,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124000,124000
3,344,3,70136,,,,1,870000,870000,870000,870000,870000,800000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,870000
3,345,1,6267002530469,,,,1,130000,130000,130000,130000,130000,119147,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130000,130000
3,346,1,6260191402876,,,,1,409000,409000,409000,409000,409000,382544,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,409000,409000
3,346,2,6262032506736,,,,1,415000,415000,415000,415000,415000,382956,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,415000,415000
3,346,3,80065,,كيلو,,1.265,870000,1100550,870000,1100550,870000,1022298,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,1100550
3,347,2,70605,,,,3,15000,45000,15000,45000,15000,30,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000,45000
3,347,1,80324,,كيلو,,4.405,430000,1894150,430000,1894150,430000,1828075,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430000,1894150
3,348,3,6260055843036,,,,1,148000,148000,148000,148000,148000,122806,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148000,148000
3,348,4,6260111340172,,,,1,137000,137000,137000,137000,137000,122368,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,137000,137000
3,348,2,6260142502877,,,,1,205000,205000,205000,205000,205000,180451,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205000,205000
3,348,1,6260475760043,,,,1,57000,57000,57000,57000,57000,47137,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57000,57000
3,348,5,80226,,كيلو,,1.61,650000,1046500,650000,1046500,650000,1014300,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,650000,1046500
3,349,1,10167150403500001,,,,3,239000,717000,239000,717000,239000,583730,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,239000,717000
3,349,2,70525,,,,1,440000,440000,440000,440000,440000,400000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,440000,440000
3,350,1,80088,,كيلو,,1.625,620000,1007500,620000,1007500,620000,906669,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,620000,1007500
3,351,1,6260053183974,,,,1,137000,137000,137000,137000,137000,99449,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,137000,137000
3,351,2,6260111311004,,,,1,145000,145000,145000,145000,145000,130891,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145000,145000
3,352,1,6261124001517,,,,1,268000,268000,268000,268000,268000,172870,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268000,268000
3,353,1,80065,,كيلو,,0.615,870000,535050,870000,535050,870000,497007,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,535050
3,354,2,6260176826499,,,,1,255000,255000,255000,255000,255000,221733,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255000,255000
3,354,1,6261198000041,,,,1,875000,875000,875000,875000,875000,795048,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,875000,875000
3,354,3,991060221122,,,,1,309000,309000,309000,309000,309000,267032,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,309000,309000
3,355,2,6261715203344,,,,2,83000,166000,83000,166000,83000,143074,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83000,166000
3,355,1,6261715250607,,,,3,35000,105000,35000,105000,35000,91985,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35000,105000
3,356,2,6260615500409,,,,2,138000,276000,138000,276000,138000,210000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,138000,276000
3,356,3,6260786500048,,,,3,34000,102000,34000,102000,34000,82947,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34000,102000
3,356,4,6262032506736,,,,2,415000,830000,415000,830000,415000,765912,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,415000,830000
3,356,5,80075,,كيلو,,1.985,438000,869430,438000,869430,438000,826921,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,869430
3,356,1,80098,,كيلو,,2.995,218000,652910,218000,652910,218000,564871,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,218000,652910
3,357,5,6260107399450,,,,1,348000,348000,348000,348000,348000,318784,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,348000,348000
3,357,6,6260111310106,,,,2,123000,246000,123000,246000,123000,220262,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123000,246000
3,357,7,6260544403383,,,,4,45000,180000,45000,180000,45000,156408,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45000,180000
3,357,3,6261583010341,,,,4,40000,160000,40000,160000,40000,135832,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40000,160000
3,357,1,6263957100146,,,,1,1458000,1458000,1458000,1458000,1458000,1344472,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1458000,1458000
3,357,4,6264078410947,,,,4,95000,380000,95000,380000,95000,333894,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95000,380000
3,357,2,80109,,كيلو,,0.835,550000,459250,550000,459250,550000,407690,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,550000,459250
3,357,8,8859403100150,,,,1,198000,198000,198000,198000,198000,173310,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,198000,198000
3,358,2,6260842400350,,,,2,25000,50000,25000,50000,25000,29046,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25000,50000
3,358,1,70064,,,,10,5500,55000,5500,55000,5500,41318,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5500,55000
3,359,1,6260109271235,,,,1,88000,88000,88000,88000,88000,77092,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88000,88000
3,360,1,70200,,,,2,4500,9000,4500,9000,4500,7509,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4500,9000
3,361,1,6262003400148,,,,1,305000,305000,305000,305000,305000,192874,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,305000,305000
3,362,1,6260161521682,,,,1,98000,98000,98000,98000,98000,81386,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98000,98000
3,363,4,6260405113154,,,,1,318000,318000,318000,318000,318000,234057,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,318000,318000
3,363,1,6261101000632,,,,2,139000,278000,139000,278000,139000,243534,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139000,278000
3,363,5,6262747000062,,,,1,248000,248000,248000,248000,248000,191200,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248000,248000
3,363,3,80015,,كيلو,,0.5,530000,265000,530000,265000,530000,192126,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,530000,265000
3,363,2,80031,,كيلو,,2.065,240000,495600,240000,495600,240000,462063,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240000,495600
3,364,1,80027,,كيلو,,0.44,1500000,660000,1500000,660000,1500000,571897,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1500000,660000
3,365,3,6260055843036,,,,2,148000,296000,148000,296000,148000,245613,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148000,296000
3,365,1,6260242020851,,,,1,1228000,1228000,1228000,1228000,1228000,1056562,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1228000,1228000
3,365,4,6260806400068,,,,1,168000,168000,168000,168000,168000,148156,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168000,168000
3,365,2,6262032506736,,,,3,415000,1245000,415000,1245000,415000,1148868,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,415000,1245000
3,365,7,80016,,كيلو,,0.5,1285000,642500,1285000,642500,1285000,535687,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1285000,642500
3,365,5,80044,,كيلو,,1,845000,845000,845000,845000,845000,665348,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845000,845000
3,365,6,80046,,كيلو,,0.3,1480000,444000,1480000,444000,1480000,375077,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1480000,444000
3,365,8,80099,,كيلو,,0.495,1780000,881100,1780000,881100,1780000,876154,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1780000,881100
3,366,1,80157,,كيلو,,0.66,750000,495000,750000,495000,750000,440000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750000,495000
3,367,2,70136,,,,1,870000,870000,870000,870000,870000,800000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,870000
3,367,1,80098,,كيلو,,2.035,218000,443630,218000,443630,218000,383811,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,218000,443630
3,368,1,8150820079594,,,,1,95000,95000,95000,95000,95000,87439,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95000,95000
3,369,2,6260246091178,,,,1,39000,39000,39000,39000,39000,14073,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39000,39000
3,369,1,80120,,كيلو,,0.375,785000,294375,785000,294375,785000,204019,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,785000,294375
3,370,4,0133100017680015,,,,1,49000,49000,49000,49000,49000,40861,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49000,49000
3,370,2,6260053183974,,,,1,137000,137000,137000,137000,137000,99450,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,137000,137000
3,370,5,6260176817343,,,,2,68000,136000,68000,136000,68000,118915,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68000,136000
3,370,3,6263812801386,,,,1,95000,95000,95000,95000,95000,85166,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95000,95000
3,370,1,6267427612344,,,,1,978000,978000,978000,978000,978000,880285,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,978000,978000
3,371,1,80091,,كيلو,,1,885000,885000,885000,885000,885000,693636,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,885000,885000
3,371,2,80097,,كيلو,,1.015,400000,406000,400000,406000,400000,346753,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400000,406000
3,371,3,80099,,كيلو,,0.465,1780000,827700,1780000,827700,1780000,823053,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1780000,827700
3,372,2,6265811600380,,,,1,639000,639000,639000,639000,639000,571146,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,639000,639000
3,372,1,80065,,كيلو,,0.715,870000,622050,870000,622050,870000,577821,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,622050
3,373,1,6260931402449,,,,2,149000,298000,149000,298000,149000,276718,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,149000,298000
3,374,1,6267002530018,,,,1,240000,240000,240000,240000,240000,173694,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240000,240000
3,375,2,80065,,كيلو,,0.66,870000,574200,870000,574200,870000,533373,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,574200
3,375,1,8150820079594,,,,1,95000,95000,95000,95000,95000,87439,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95000,95000
3,375,3,8697449911893,,,,1,37000,37000,37000,37000,37000,31880,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37000,37000
3,376,2,70605,,,,1,15000,15000,15000,15000,15000,10,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000,15000
3,376,1,80324,,كيلو,,1.84,430000,791200,430000,791200,430000,763600,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430000,791200
3,377,1,6266061104987,,,,1,1378000,1378000,1378000,1378000,1378000,1279781,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1378000,1378000
3,378,1,80017,,كيلو,,0.25,1780000,445000,1780000,445000,1780000,348103,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1780000,445000
3,379,1,6263812801249,,,,1,139000,139000,139000,139000,139000,127672,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139000,139000
3,380,1,6262003401954,,,,1,235000,235000,235000,235000,235000,173340,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235000,235000
3,380,2,6262130401100,,,,4,33000,132000,33000,132000,33000,104117,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33000,132000
3,381,2,6260161527325,,,,1,255000,255000,255000,255000,255000,230287,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255000,255000
3,381,1,6260786500048,,,,1,34000,34000,34000,34000,34000,27649,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34000,34000
3,381,3,6262747000741,,,,1,285000,285000,285000,285000,285000,233498,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,285000,285000
3,381,4,80034,,كيلو,,1,299000,299000,299000,299000,299000,287218,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,299000,299000
3,382,6,2162410258670018,,,,1,269000,269000,269000,269000,269000,244140,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,269000,269000
3,382,1,6260161527226,,,,1,348000,348000,348000,348000,348000,309304,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,348000,348000
3,382,4,6260405121166,,,,1,278000,278000,278000,278000,278000,241043,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,278000,278000
3,382,3,6261198012082,,,,1,665000,665000,665000,665000,665000,603248,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,665000,665000
3,382,2,6261198232190,,,,1,728000,728000,728000,728000,728000,665554,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,728000,728000
3,382,5,6267604416000,,,,1,182000,182000,182000,182000,182000,166546,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,182000,182000
3,383,1,6260161527325,,,,1,255000,255000,255000,255000,255000,230288,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255000,255000
3,383,2,80065,,كيلو,,0.715,870000,622050,870000,622050,870000,577821,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,622050
3,384,2,80144,,كيلو,,0.205,1345000,275725,1345000,275725,1345000,214042,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1345000,275725
3,384,1,80218,,كيلو,,0.095,2385000,226575,2385000,226575,2385000,185167,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2385000,226575
3,385,7,0133100017680015,,,,4,49000,196000,49000,196000,49000,163444,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49000,196000
3,385,13,6260008900014,,,,1,185000,185000,185000,185000,185000,153227,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,185000,185000
3,385,15,6260010517200,,,,1,77000,77000,77000,77000,77000,67886,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77000,77000
3,385,8,6260107398460,,,,1,438000,438000,438000,438000,438000,397097,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,438000
3,385,11,6260161527226,,,,1,348000,348000,348000,348000,348000,309303,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,348000,348000
3,385,9,6260806400099,,,,1,168000,168000,168000,168000,168000,148349,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168000,168000
3,385,10,6267778100361,,,,1,935000,935000,935000,935000,935000,870817,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,935000,935000
3,385,16,70605,,,,1,15000,15000,15000,15000,15000,10,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000,15000
3,385,4,80017,,كيلو,,0.25,1780000,445000,1780000,445000,1780000,348103,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1780000,445000
3,385,6,80044,,كيلو,,0.525,845000,443625,845000,443625,845000,349307,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845000,443625
3,385,5,80065,,كيلو,,0.705,870000,613350,870000,613350,870000,569739,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,613350
3,385,1,80075,,كيلو,,0.78,438000,341640,438000,341640,438000,324936,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,341640
3,385,2,80091,,كيلو,,0.4,885000,354000,885000,354000,885000,277454,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,885000,354000
3,385,3,80097,,كيلو,,0.5,400000,200000,400000,200000,400000,170814,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400000,200000
3,385,14,80098,,كيلو,,1.37,218000,298660,218000,298660,218000,258388,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,218000,298660
3,385,12,8936036022933,,,,1,62000,62000,62000,62000,62000,55526,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62000,62000
3,386,2,6260203100011,,,,1,308000,308000,308000,308000,308000,260535,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,308000,308000
3,386,3,6260544400245,,عدد,,1,84000,84000,84000,84000,84000,73471,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84000,84000
3,386,1,80031,,كيلو,,1.15,240000,276000,240000,276000,240000,257323,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240000,276000
3,386,4,80065,,كيلو,,0.64,870000,556800,870000,556800,870000,517210,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,556800
3,387,4,6260023600142,,,,1,3480000,3480000,3480000,3480000,3480000,3260829,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3480000,3480000
3,387,2,6260100103306,,,,1,95000,95000,95000,95000,95000,81578,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95000,95000
3,387,3,6260100103818,,,,2,110000,220000,110000,220000,110000,196445,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110000,220000
3,387,5,6263724300052,,,,1,909000,909000,909000,909000,909000,833992,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,909000,909000
3,387,1,80031,,كيلو,,3.485,240000,836400,240000,836400,240000,779801,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240000,836400
3,388,8,6260107398460,,,,1,438000,438000,438000,438000,438000,397097,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,438000
3,388,9,6260405112119,,,,1,133000,133000,133000,133000,133000,95583,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,133000,133000
3,388,6,6260405201400,,,,1,309000,309000,309000,309000,309000,288461,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,309000,309000
3,388,2,70605,,,,1,15000,15000,15000,15000,15000,10,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000,15000
3,388,4,80019,,كيلو,,0.4,1450000,580000,1450000,580000,1450000,500141,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1450000,580000
3,388,5,80044,,كيلو,,1,845000,845000,845000,845000,845000,665348,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845000,845000
3,388,7,80065,,كيلو,,0.73,870000,635100,870000,635100,870000,589943,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,635100
3,388,3,80078,,كيلو,,0.24,1850000,444000,1850000,444000,1850000,384598,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1850000,444000
3,388,1,80324,,كيلو,,1.675,430000,720250,430000,720250,430000,695125,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430000,720250
3,389,1,6260079277350,,,,1,158000,158000,158000,158000,158000,139095,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158000,158000
3,390,1,6260176800857,,,,2,49000,98000,49000,98000,49000,85012,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49000,98000
3,391,1,6260176800857,,,,4,49000,196000,49000,196000,49000,170024,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49000,196000
3,391,5,6260176808792,,,,1,365000,365000,365000,365000,365000,298188,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,365000,365000
3,391,2,6260303301547,,,,1,485000,485000,485000,485000,485000,422947,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,485000,485000
3,391,6,6261145001275,,,,1,248000,248000,248000,248000,248000,225484,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248000,248000
3,391,3,6264961900579,,,,1,109500,109500,109500,109500,109500,98878,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109500,109500
3,391,4,8991002103085,,,,4,88000,352000,88000,352000,88000,282387,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88000,352000
3,392,1,6261198000041,,,,1,875000,875000,875000,875000,875000,795049,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,875000,875000
3,393,2,6260055843135,,,,1,148000,148000,148000,148000,148000,122000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148000,148000
3,393,1,6261198000041,,,,1,875000,875000,875000,875000,875000,795048,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,875000,875000
3,393,3,80324,,كيلو,,1.65,430000,709500,430000,709500,430000,684750,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430000,709500
3,394,1,6265811600380,,,,1,639000,639000,639000,639000,639000,571145,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,639000,639000
3,394,2,80031,,كيلو,,2.1,240000,504000,240000,504000,240000,469895,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240000,504000
3,395,1,6265811600380,,,,1,639000,639000,639000,639000,639000,571146,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,639000,639000
3,396,2,70525,,,,1,440000,440000,440000,440000,440000,400000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,440000,440000
3,396,1,80075,,كيلو,,0.43,438000,188340,438000,188340,438000,179132,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,188340
3,397,2,6260405121166,,,,1,278000,278000,278000,278000,278000,241043,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,278000,278000
3,397,8,6264078400436,,,,1,48000,48000,48000,48000,48000,40473,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48000,48000
